  -0.30444,   1.13130,  -0.76037,   1.40385,  -0.41264,   0.95309,  -1.04739,   1.07984,  -0.75856,   0.93769,  -0.29540,   0.24975,  -0.47873,   0.48906,  -0.82486,   0.48724,  -1.22359,  -0.41106,  -1.49388,   1.00731,  -0.87594,   0.02815,  -1.30395,  -0.08330,  -0.82581,  -0.73237,  -0.71997,   1.34154,   0.31952,   0.61952,  -0.03341,   0.20125,  -0.81871,   0.15460,  -1.04049,   0.96128,   0.70618,   0.24638,  -0.91151,   1.21455,   0.23067,   0.43328,  -0.46656,   1.10750,   0.16715,  -0.53762,  -1.39370,  -0.96628,  -0.49727,  -0.29547,  -0.04800,   1.14084,  -1.04904,  -0.51744,  -0.13062,  -0.32065,   0.08162,  -0.69499,   0.01795,  -0.22065,   0.15640,   1.47403,   0.13749,   0.40140,   0.19477,  -0.39111,  -1.24455,   1.03854,  -0.26694,   0.15512,   0.25881,   0.05096,   0.19515,   0.21565,  -0.31607,   1.24490,   0.29792,  -0.37049,  -0.50083,   0.67527,   0.31854,  -1.37420,   0.37504,  -0.28640,  -0.92356,  -0.55143,  -0.31712,   0.33651,  -0.63434,   1.08734,  -0.30676,   0.47572,   0.32836,   1.82600,   0.58814,  -0.20212,  -0.67563,  -0.78808,  -1.14636,  -0.32039,  -0.19567,   0.06786,  -0.24599,  -0.15891,  -0.20138,  -0.18031,  -0.90799,   1.74235,  -0.21848,  -1.25705,  -0.85470,   1.93000,  -1.22872,   0.66643,  -0.78590,  -0.95182,   0.04384,   0.10653,  -0.09433,   0.09040,  -0.03908,   0.00950,  -0.39090,   0.34096,   0.40096,  -0.58030,   0.49632,  -0.29692
   0.81927,   0.39919,   0.28810,   1.26898,   0.94097,   0.95268,  -0.19935,   0.49980,   0.44530,   0.92712,  -0.67515,   0.69443,  -0.15369,   0.08004,  -0.49500,   0.71176,   0.06059,   0.33601,  -1.66690,   0.43776,   0.15742,  -0.15455,  -0.26800,  -0.24513,  -0.88177,  -0.74269,  -0.47782,   1.92921,  -0.50556,   0.72817,  -0.57032,   0.50097,  -0.91429,  -0.22339,  -0.82200,   0.85401,  -0.53115,  -0.02725,  -0.44281,  -0.34625,  -0.37193,   0.14892,  -0.88853,  -0.03698,  -1.22661,  -0.18804,  -0.64177,  -0.16389,  -1.87724,   2.09279,  -0.83815,   0.49555,  -0.46518,  -0.26293,   0.20345,  -0.11113,  -0.48467,   1.70946,   0.02063,   1.21896,   0.33809,  -0.18826,  -0.86171,   1.27810,  -0.22547,   0.16709,  -1.67430,  -0.65176,   0.12821,  -0.20366,  -0.69073,   0.37852,  -0.34889,   0.83862,   0.82118,   0.24576,   0.35814,  -0.13210,  -0.72421,  -0.80873,  -0.22000,  -0.44375,  -0.97294,  -1.21715,  -1.47072,  -0.74274,  -0.25004,   0.56864,  -0.85357,   1.49761,  -0.10065,   0.33736,   0.43960,   0.11797,  -1.37931,  -0.09666,   0.42146,  -0.19724,  -1.25073,  -0.54980,   0.36603,   0.20037,  -0.40903,   0.05492,  -0.48128,   0.66742,  -0.87968,  -0.15740,  -0.09326,   0.03101,  -0.88224,   0.97462,  -1.10265,   0.49561,  -0.36806,  -0.31156,   0.00385,   0.00776,  -0.85628,   2.55789,  -1.20829,   1.39740,  -0.58569,   0.43156,  -1.22648,  -0.08092,   0.52243,  -0.67509
