   0.00331,   0.00001,   0.99669,   0.00000,   0.00002,   0.00171,   0.08371,   0.91456,   0.11389,   0.27424,   0.24136,   0.37051,   0.93773,   0.04989,   0.01220,   0.00018
   0.00000,   0.00003,   0.08765,   0.91232,   0.05273,   0.84790,   0.09924,   0.00013,   0.00192,   0.00001,   0.98896,   0.00911,   0.75741,   0.00000,   0.24259,   0.00000
   0.00006,   0.00574,   0.22915,   0.76505,   0.00020,   0.00476,   0.99308,   0.00195,   0.26167,   0.00199,   0.73634,   0.00000,   0.01152,   0.22430,   0.03405,   0.73013
   0.00023,   0.00006,   0.19051,   0.80921,   0.00002,   0.07113,   0.90567,   0.02318,   1.00000,   0.00000,   0.00000,   0.00000,   0.00479,   0.78534,   0.00649,   0.20338
   0.94533,   0.03899,   0.01565,   0.00003,   0.00000,   0.00001,   0.00003,   0.99996,   0.00008,   0.08525,   0.25411,   0.66056,   0.00175,   0.00138,   0.97680,   0.02007
   0.99039,   0.00960,   0.00001,   0.00000,   0.00788,   0.00852,   0.04712,   0.93647,   0.02565,   0.00103,   0.97301,   0.00031,   0.00001,   0.87715,   0.00000,   0.12284
   0.99984,   0.00004,   0.00012,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.31730,   0.00036,   0.40707,   0.27527,   0.92114,   0.02303,   0.02450,   0.03133
   0.32749,   0.00008,   0.67229,   0.00014,   0.00000,   0.00000,   0.00000,   1.00000,   0.00001,   0.00001,   0.99998,   0.00000,   0.84990,   0.00464,   0.14547,   0.00000
   0.00003,   0.12785,   0.37289,   0.49924,   0.00067,   0.00000,   0.00047,   0.99886,   0.00000,   0.00065,   0.99932,   0.00002,   0.00000,   0.41553,   0.58435,   0.00011
   0.42928,   0.15207,   0.41865,   0.00001,   0.00000,   0.99988,   0.00000,   0.00012,   0.85422,   0.11104,   0.00137,   0.03337,   0.00000,   0.24603,   0.75056,   0.00341
   0.00597,   0.00000,   0.99402,   0.00000,   0.00002,   0.00020,   0.02055,   0.97923,   0.13597,   0.00010,   0.61698,   0.24694,   0.98646,   0.00000,   0.01354,   0.00000
   0.00005,   0.99977,   0.00017,   0.00001,   0.00013,   0.00000,   0.83161,   0.16826,   0.04041,   0.37727,   0.01748,   0.56485,   0.00011,   0.02810,   0.96657,   0.00522
   0.99207,   0.00455,   0.00330,   0.00008,   0.00522,   0.00030,   0.14460,   0.84988,   0.45681,   0.36724,   0.00013,   0.17581,   0.91127,   0.08871,   0.00001,   0.00001
   0.06319,   0.91978,   0.01703,   0.00000,   0.00000,   0.99999,   0.00001,   0.00000,   0.57174,   0.42250,   0.00000,   0.00575,   0.00000,   0.90708,   0.09258,   0.00034
   0.44002,   0.54046,   0.01952,   0.00000,   0.00651,   0.11018,   0.04233,   0.84097,   0.33786,   0.65817,   0.00000,   0.00396,   0.00094,   0.99905,   0.00000,   0.00000
   0.00019,   0.99981,   0.00000,   0.00000,   0.00658,   0.05034,   0.94260,   0.00048,   0.47530,   0.16439,   0.00001,   0.36030,   0.69092,   0.30896,   0.00000,   0.00012
