   0.99951,   0.00049,   0.00023,   0.99977,   1.00000,   0.00000,   0.69727,   0.30273,   1.00000,   0.00000,   0.98452,   0.01548,   0.99851,   0.00149,   0.98755,   0.01245
   1.00000,   0.00000,   0.99978,   0.00022,   0.00245,   0.99755,   0.07140,   0.92860,   0.99351,   0.00649,   0.00001,   0.99999,   0.00027,   0.99973,   0.62391,   0.37609
   0.99941,   0.00059,   0.00266,   0.99734,   0.05405,   0.94595,   0.01253,   0.98747,   0.94515,   0.05485,   0.43889,   0.56111,   0.00005,   0.99995,   0.00187,   0.99813
   0.99860,   0.00140,   0.00005,   0.99995,   0.01786,   0.98214,   0.00490,   0.99510,   0.97774,   0.02226,   0.83826,   0.16174,   0.01026,   0.98974,   0.99958,   0.00042
   1.00000,   0.00000,   0.67474,   0.32526,   0.02594,   0.97406,   0.99861,   0.00139,   0.07791,   0.92209,   0.00001,   0.99999,   0.00001,   0.99999,   0.65175,   0.34825
   0.98535,   0.01465,   0.00000,   1.00000,   0.99758,   0.00242,   0.00956,   0.99044,   0.00583,   0.99417,   0.96605,   0.03395,   0.99545,   0.00455,   0.28013,   0.71987
   0.62058,   0.37942,   0.00000,   1.00000,   0.89343,   0.10657,   0.39795,   0.60205,   0.99776,   0.00224,   0.00143,   0.99857,   0.96568,   0.03432,   0.00385,   0.99615
   0.88667,   0.11333,   0.00016,   0.99984,   0.00050,   0.99950,   0.01502,   0.98498,   0.99066,   0.00934,   0.00219,   0.99781,   0.92074,   0.07926,   0.97701,   0.02299
   0.99792,   0.00208,   0.00356,   0.99644,   0.39099,   0.60901,   0.00184,   0.99816,   0.76525,   0.23475,   0.00016,   0.99984,   1.00000,   0.00000,   0.18502,   0.81498
   0.15124,   0.84876,   0.02001,   0.97999,   0.93323,   0.06677,   0.85202,   0.14798,   0.97515,   0.02485,   0.00000,   1.00000,   0.99997,   0.00003,   0.27354,   0.72646
   0.00189,   0.99811,   0.00040,   0.99960,   0.01123,   0.98877,   0.00000,   1.00000,   0.99991,   0.00009,   0.01401,   0.98599,   1.00000,   0.00000,   0.79178,   0.20822
   0.99998,   0.00002,   0.00000,   1.00000,   0.99768,   0.00232,   0.24285,   0.75715,   0.00202,   0.99798,   0.00040,   0.99960,   0.92872,   0.07128,   0.45680,   0.54320
   0.13438,   0.86562,   0.00000,   1.00000,   0.50786,   0.49214,   0.00823,   0.99177,   0.99998,   0.00002,   0.31161,   0.68839,   1.00000,   0.00000,   0.06250,   0.93750
   0.71639,   0.28361,   0.00120,   0.99880,   0.94283,   0.05717,   0.22101,   0.77899,   0.99640,   0.00360,   0.00052,   0.99948,   1.00000,   0.00000,   0.00598,   0.99402
   0.88958,   0.11042,   0.00000,   1.00000,   0.00406,   0.99594,   0.00029,   0.99971,   0.92301,   0.07699,   0.92776,   0.07224,   0.97477,   0.02523,   0.00000,   1.00000
   0.99974,   0.00026,   0.00002,   0.99998,   1.00000,   0.00000,   0.00103,   0.99897,   0.02884,   0.97116,   0.80337,   0.19663,   0.99955,   0.00045,   0.05485,   0.94515
