   0.95992,   0.00023,   0.00002,   0.03828,   0.00000,   0.00000,   0.00140,   0.00014,   0.00434,   0.00917,   0.07918,   0.78952,   0.11656,   0.00087,   0.00036,   0.00000
   0.00000,   0.92148,   0.00000,   0.00000,   0.07310,   0.00000,   0.00489,   0.00053,   0.00000,   0.07849,   0.00000,   0.00000,   0.01056,   0.91095,   0.00000,   0.00000
   0.00008,   0.00011,   0.98305,   0.00185,   0.01491,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00001,   0.00000,   0.99970,   0.00024,   0.00001,   0.00004
   0.00000,   0.00027,   0.00000,   0.98022,   0.01936,   0.00007,   0.00001,   0.00005,   0.00008,   0.00000,   0.00000,   0.00315,   0.00442,   0.00000,   0.99234,   0.00000
   0.00000,   0.00033,   0.00001,   0.00000,   0.99965,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00013,   0.00000,   0.00626,   0.00269,   0.00000,   0.00000,   0.00652,   0.98440
   0.47396,   0.01079,   0.00000,   0.00086,   0.00000,   0.00000,   0.50867,   0.00572,   0.00000,   0.00000,   0.00003,   0.00000,   0.99997,   0.00000,   0.00000,   0.00000
   0.00008,   0.00664,   0.00034,   0.00588,   0.00009,   0.96218,   0.01026,   0.01452,   0.00000,   0.01976,   0.00001,   0.00000,   0.90482,   0.01218,   0.06323,   0.00000
   0.00000,   0.00000,   0.00016,   0.00091,   0.00100,   0.99792,   0.00000,   0.00000,   0.17204,   0.74365,   0.00000,   0.08090,   0.00070,   0.00265,   0.00000,   0.00006
   0.00000,   0.25320,   0.63328,   0.00069,   0.10259,   0.00000,   0.00879,   0.00145,   0.00000,   0.39111,   0.00000,   0.00000,   0.00358,   0.60530,   0.00000,   0.00000
   0.00000,   0.00001,   0.00013,   0.00007,   0.00000,   0.99966,   0.00000,   0.00012,   0.00010,   0.00222,   0.65936,   0.00481,   0.04487,   0.00314,   0.28539,   0.00011
   0.00000,   0.00000,   0.77847,   0.17848,   0.03346,   0.00923,   0.00000,   0.00036,   0.00000,   0.00002,   0.00000,   0.97016,   0.01631,   0.01328,   0.00015,   0.00008
   0.00000,   0.01770,   0.00000,   0.00000,   0.98225,   0.00000,   0.00004,   0.00001,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00001,   0.00005,   0.00000,   0.99703,   0.00000,   0.00289,   0.00002,   0.00000,   0.00033,   0.00000,   0.00000,   0.96730,   0.03237,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.86310,   0.13304,   0.00000,   0.00386,   0.00000,   0.00000,   0.00000,   0.00000,   0.99997,   0.00002,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.99975,   0.00025,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.01206,   0.00000,   0.00000,   0.98794
