  -1.02911,   1.51364,  -5.29011,   0.92205
  -2.91976,  -8.97119, -17.26353,  -7.45105
   4.16978,  -5.65699,  -1.89399,  -0.47812
  -4.86958,  14.11546,   8.00857,   6.19295
