  -1.59456,  -4.74546,   1.41308,   2.88660,  -3.64376,   1.46043,   4.22789,   2.03022,  -0.03925,  -4.04430,   0.99675,  -2.71110,   5.84553,  -2.82257,  -5.30254,   0.74164,  -2.08179,  -1.42076,   1.33153,  -4.36438,   1.16198,  -1.94375,  10.48042,  -6.17220,   4.92128,   2.95012,   0.01895,   2.35077,   3.30575,   1.89312,   0.03735,   1.46586,  -8.40918,  -1.58784,   3.03521,   1.82668,   4.18194,  -0.30521,   2.54875,  -0.77016,  -1.26811,   3.48559,  -0.61134,  -2.19317,  -1.34484,  -0.28772,  -0.68385,   2.80010,   0.91276,  -3.51189,   2.34925,   1.86592,  -4.31231,  -0.97963,  -0.04559,  -0.03178,  -4.20573,  -2.48586,  -3.99654,  -2.16714,  -1.08891,   1.30055,   4.24483,  -1.93357,   0.62835,  -3.84488,  -6.53889,   2.82516,  -1.00533,  -2.29069,   1.26308,  -1.29300,   1.10791,   6.67647,  -0.94639,   3.73784,  -1.70303,   1.88868,   0.86032,  -0.29839,  -2.39948,   2.14039,  -2.15649,   2.40588,   3.91400,   1.24307,   3.95503,  -2.04244,   5.14922,   2.86923,   2.87620,   2.97408,  -1.84037,  -1.52216,  -3.25284,  -3.95263,  -4.50986,   0.87858,  -0.92522,   4.06363,   0.81724,   2.66085,  -0.07084,   2.19156,   1.35336,  -0.49771,  -8.89033,  -0.54484,   3.27619,  -1.82646,  -0.98263,  -2.29320,  -2.24836,   0.87814,   3.86543,   0.85239,  -0.75726,   1.69242,  -1.41172,   3.68646,   1.36862,   1.33436,   2.22890,  -4.58114,  -0.22421,   1.19913,   3.64499,   4.74132
  -1.58243,  -4.24794,  -0.43536,   2.66730,  -3.53544,   0.24997,   5.07841,   1.12959,  -0.74852,  -3.58813,   0.85069,  -1.12434,   5.51691,  -2.71619,  -6.78897,   1.66936,  -2.03534,  -2.01276,   0.70184,  -5.45477,   2.50110,  -2.62360,   9.63984,  -5.98685,   5.56078,   3.87776,   0.27627,   2.10639,   3.49750,   1.16798,  -0.77553,   2.94453,  -7.27483,  -1.64776,   3.57539,   3.47920,   3.60378,   1.27270,   5.94125,  -0.95541,  -0.47876,   6.46845,  -0.46454,  -2.34492,  -0.23096,   2.07577,   0.79695,   3.48216,   3.30241,  -2.71417,   2.11135,   2.11200,  -4.41259,  -2.08177,   0.72317,  -0.71707,  -5.14491,  -2.69477,  -4.48963,  -0.90735,   0.36094,   0.91292,   5.84114,  -0.48905,   2.58180,  -3.91292,  -6.31965,   2.20287,   1.19620,  -0.10961,   1.23961,   0.70717,   1.85918,   4.82206,   0.56663,   3.67032,  -1.29255,   1.11750,  -0.20696,  -1.00828,  -2.01619,   3.23288,  -3.64518,   3.37883,   6.57201,   1.99242,   1.96155,  -1.10831,   5.19739,   2.31346,   3.39825,   4.14250,  -2.72216,  -0.80869,  -1.56495,  -3.05182,  -3.73790,   1.13110,  -1.09720,   4.32615,   1.54198,   1.77455,   0.08083,   1.75661,   1.42204,  -0.03420,  -8.41018,  -1.15561,   1.17440,  -2.30145,  -0.81557,  -0.61960,  -1.55129,   0.73370,   1.55896,   2.41233,  -0.41146,   1.40815,  -2.72621,   1.75040,   0.40267,   0.84063,   1.73629,  -4.09630,  -0.52298,   0.21279,   4.42410,   5.09295
  -1.78407,  -4.37795,  -0.94260,   3.15672,  -3.79665,   0.09525,   5.14088,   1.22161,  -0.81908,  -4.18324,   1.67069,  -1.01591,   5.61500,  -2.85270,  -5.17488,   2.52409,  -1.61553,  -2.33372,   0.29378,  -5.60754,   4.07531,  -2.98212,   9.71164,  -5.66888,   5.13006,   3.91772,   1.22381,   1.74073,   5.06587,   1.46870,  -2.07147,   3.22520,  -6.55496,  -1.49368,   3.31213,   4.65210,   4.08715,   1.38181,   5.73069,  -1.00942,  -0.25622,   6.67424,  -0.40066,  -3.02981,   0.06063,   2.60769,   1.53953,   3.51201,   3.66480,  -2.67298,   2.00951,   0.78705,  -4.38834,  -2.29834,   1.02335,  -2.44120,  -6.72340,  -2.38059,  -4.71584,  -1.63858,   0.06960,   0.57565,   6.16908,  -0.22284,   2.92834,  -2.82583,  -7.44091,   2.38991,   0.35544,  -0.23382,   1.17118,   0.86693,   1.41779,   3.86886,   0.28658,   4.74385,  -0.79699,   1.37173,  -0.02781,  -1.82511,  -0.92510,   2.89843,  -3.93974,   3.90262,   9.72880,   2.18279,   1.28728,  -0.27489,   6.31891,   2.81604,   5.64167,   4.07207,  -4.00767,  -0.61642,  -1.96133,  -2.81387,  -3.61019,   1.66505,  -0.06826,   4.89778,   1.86553,   1.24423,  -1.79484,   2.66212,   0.99768,   0.61953,  -9.48653,  -0.66532,  -1.43564,  -2.21348,   0.06541,  -0.46815,  -1.43885,   0.58850,   2.65276,   2.83872,  -1.42644,   0.96490,  -3.50132,   1.98538,   1.23012,   0.48781,   1.80924,  -3.37016,  -0.41644,   0.27243,   3.80054,   6.05226
  -0.92818,  -5.06034,   1.66901,   3.80332,  -3.02973,   0.99831,   4.50813,   2.54023,  -0.12796,  -5.10123,   2.45229,  -2.35807,   4.95838,  -3.05760,  -3.83049,   0.90667,  -2.57948,  -1.16643,   2.19104,  -3.60283,   2.01161,  -2.63912,   9.57691,  -5.85195,   3.66251,   3.37270,   0.27485,   2.83667,   4.98595,   1.90435,  -0.37242,   2.43235,  -7.54953,  -1.09462,   0.88752,   1.53068,   5.64282,  -1.85301,   0.78539,  -1.90764,  -0.31309,   2.48727,  -0.82224,  -1.70559,  -1.59066,   1.09812,   1.24176,   2.50225,   1.25162,  -4.15436,   1.71704,   0.80341,  -4.51336,  -0.39390,  -1.13997,  -1.29023,  -4.34565,  -2.27715,  -4.32360,  -1.81080,  -0.82717,   0.25026,   4.90161,  -2.11293,   1.26911,  -2.62228,  -6.10886,   2.60054,  -1.75107,  -1.97251,   1.98362,  -0.53968,   0.04992,   5.65142,  -0.45105,   4.77939,  -1.69894,   2.48406,  -0.18128,   0.86251,  -1.01112,   1.69945,  -0.53744,   2.32739,   5.77071,   1.21504,   4.01299,  -1.49077,   6.40253,   3.18569,   3.65192,   2.97716,  -3.62284,  -1.43487,  -3.22630,  -3.11422,  -4.24067,   2.22742,   1.11426,   4.14690,   0.77550,   2.92565,  -1.44471,   2.08229,   1.54869,  -0.15562, -10.77737,   0.27566,   1.15919,  -1.11721,  -1.01342,  -3.03892,  -2.45100,   0.84757,   5.85054,   0.71182,  -1.08145,   1.84182,  -0.76040,   4.14356,   2.25477,   0.89780,   0.92481,  -3.66618,   0.26754,   1.15791,   2.70859,   5.20555
  -1.85534,  -4.02155,   0.19019,   2.64856,  -3.15067,   0.19444,   4.70853,   1.21892,  -0.44083,  -3.63562,   0.90541,  -1.95297,   5.37347,  -2.06920,  -6.14016,   0.88970,  -1.67483,  -2.09155,   0.80144,  -4.61419,   2.36623,  -2.23619,  10.32865,  -5.91978,   5.88073,   3.88301,   0.64919,   1.60636,   3.00280,   1.57493,  -0.43920,   2.17234,  -7.29101,  -1.62578,   3.41837,   2.63421,   3.99738,   0.57619,   4.53833,  -0.37682,  -0.85592,   4.54124,   0.57989,  -2.22330,  -1.25841,   1.38302,  -0.46685,   3.25617,   2.14130,  -3.05447,   1.09567,   1.98647,  -4.73279,  -1.54171,  -0.50818,  -0.96924,  -5.00550,  -2.75186,  -4.19649,  -0.85723,  -0.83230,   0.09818,   5.69959,  -1.33679,   2.08213,  -3.86821,  -6.54507,   2.69582,  -0.07667,  -0.22133,   0.71953,   0.09416,   2.32129,   5.25678,   0.81737,   3.73751,  -2.38357,   0.67144,  -0.05738,  -1.12708,  -2.53574,   2.79979,  -3.18385,   2.75070,   4.97007,   1.33064,   2.48065,  -1.97464,   4.63278,   2.23359,   3.58353,   3.49793,  -2.20493,  -1.24502,  -2.33207,  -3.63206,  -4.13240,   0.83455,  -0.79113,   3.62794,   1.23609,   1.97823,  -0.61470,   1.98612,   1.36557,  -0.45019,  -9.05711,  -0.77786,   2.51288,  -2.74488,  -0.54694,  -1.75178,  -1.80998,   0.29858,   2.13344,   1.93112,  -1.59409,   1.66043,  -2.45412,   2.37687,   0.89158,   0.43070,   1.85185,  -4.25098,  -0.76285,   1.03328,   4.25502,   5.45961
  -1.84536,  -4.29787,   1.25650,   2.76659,  -3.27150,   1.06172,   3.63579,   1.58517,  -0.29076,  -3.91622,   0.77469,  -2.06280,   5.97180,  -2.55154,  -5.89282,   1.04971,  -2.36329,  -1.81237,   1.41124,  -4.54172,   1.28631,  -1.95270,  10.67878,  -5.83246,   4.49735,   3.83624,   0.30667,   2.02098,   3.04026,   1.64486,  -0.26207,   1.66071,  -7.24310,  -1.76214,   2.67198,   2.77126,   3.66515,  -0.01849,   3.14493,  -0.58853,  -1.14955,   3.73524,  -0.10205,  -2.69498,  -1.64219,   0.84959,  -0.88913,   2.85470,   0.65438,  -3.64616,   1.47212,   2.03406,  -4.36102,  -1.46951,  -0.36824,  -0.23860,  -3.88794,  -2.88239,  -3.45281,  -1.61502,  -0.98964,   0.60131,   4.01729,  -1.99499,  -0.08989,  -3.89333,  -6.24015,   2.64401,  -0.65037,  -1.43062,   1.01656,  -0.83136,   1.97044,   5.80216,  -0.70467,   3.89134,  -1.97948,   1.64115,   0.79143,  -0.95305,  -2.27053,   2.17786,  -3.27170,   2.45252,   4.18260,   1.17122,   3.09611,  -1.84517,   5.27783,   2.14834,   3.62389,   3.01820,  -2.05200,  -1.80178,  -2.99995,  -4.22986,  -4.83256,   0.74624,  -1.47485,   3.90731,   0.53307,   1.92133,   0.15291,   2.05136,   0.95266,  -0.04474,  -8.25389,  -0.74960,   2.74675,  -2.21667,  -0.48903,  -1.54133,  -1.47975,   0.85719,   3.78222,   0.88400,  -1.31193,   1.72882,  -1.64224,   3.24079,   1.44702,   1.18404,   2.72135,  -4.89331,  -0.29186,   1.15976,   3.79337,   4.97296
  -2.21238,  -3.39536,   1.38987,   2.37349,  -2.60309,   0.71480,   3.60519,   1.13201,  -0.49783,  -3.82415,   1.51716,  -1.07226,   6.22146,  -2.12200,  -4.33263,   1.89215,  -1.53737,  -2.50497,   1.29051,  -4.87222,   2.46621,  -2.17229,  11.00255,  -5.63795,   3.67049,   4.74052,   0.99969,   2.11610,   3.02951,   1.81623,  -1.36623,   1.43472,  -7.35652,  -1.86502,   2.80893,   3.93229,   3.18867,   0.36312,   3.56424,  -0.23553,  -1.43037,   4.50384,   0.74530,  -3.38449,  -2.34256,   2.00299,  -0.11544,   2.73242,   0.56050,  -4.58301,   1.34053,   1.44061,  -4.63651,  -1.69795,  -0.22230,  -1.29791,  -5.21743,  -2.77127,  -3.13143,  -1.30619,  -1.61240,  -0.18336,   4.66590,  -2.38299,   0.25644,  -3.51694,  -6.74965,   2.73370,  -1.19631,  -0.89701,   0.41012,   0.21541,   2.16046,   5.38025,  -0.70320,   4.99334,  -2.14515,   1.94771,   0.69992,  -2.87441,  -1.81669,   2.43353,  -4.57059,   2.59197,   6.30164,   0.91642,   1.99608,  -1.16395,   5.97303,   2.48085,   4.98172,   2.69436,  -2.46627,  -1.30324,  -3.54297,  -3.74063,  -5.02563,   0.40884,  -1.84815,   4.09527,   0.86253,   1.09135,  -0.51757,   2.00874,   2.05902,   0.26925,  -9.40730,  -0.17747,   1.27134,  -3.08602,   1.23737,  -1.13754,  -0.51520,   0.57018,   4.32704,   1.03651,  -2.43795,   0.75172,  -3.43178,   2.64397,   2.05780,   0.34487,   3.39267,  -5.04052,  -0.12684,   2.29051,   3.09845,   5.45066
  -2.41313,  -3.50546,   1.01038,   2.55554,  -2.81418,   0.63483,   3.59362,   1.45429,  -0.81813,  -3.88348,   1.34704,  -1.09220,   6.16190,  -2.14822,  -4.54837,   1.69369,  -2.09763,  -2.64464,   1.26197,  -5.26013,   2.26290,  -2.18237,  11.17285,  -5.83746,   3.85106,   4.48904,   1.03537,   1.83457,   2.77504,   1.91806,  -0.97926,   1.49374,  -7.07278,  -1.92377,   3.17471,   3.88945,   3.02679,   0.67635,   3.68892,  -0.11429,  -1.56547,   4.70330,   0.75943,  -3.36093,  -2.15701,   1.68067,  -0.80972,   2.91844,   0.63415,  -4.36510,   1.40533,   1.75817,  -4.51147,  -1.71815,  -0.34242,  -1.25310,  -5.20828,  -2.77537,  -3.07379,  -1.45870,  -1.54791,   0.04105,   4.07835,  -2.29667,   0.11235,  -3.82951,  -6.76736,   2.64388,  -1.14387,  -1.10139,  -0.04282,  -0.13370,   2.15198,   5.54825,  -1.15393,   4.98664,  -1.94002,   1.95395,   1.09916,  -2.73807,  -1.68296,   2.43604,  -4.22721,   2.55129,   6.14270,   0.82491,   2.13926,  -1.16595,   5.72972,   2.24290,   5.29835,   2.67239,  -2.45374,  -1.56873,  -3.14202,  -4.07194,  -5.08894,   0.42385,  -2.25867,   4.25581,   0.85876,   1.06066,  -0.58791,   2.37525,   1.68775,   0.38506,  -8.88020,  -0.21484,   1.49024,  -3.01093,   1.09175,  -1.16402,  -0.77345,   0.63414,   4.04604,   1.01160,  -2.41075,   1.22275,  -3.03888,   2.79374,   1.82569,   0.46455,   3.55358,  -5.27092,  -0.48496,   2.12062,   3.44519,   5.24095
  -1.72444,  -4.56808,   1.32361,   2.81993,  -3.56610,   1.36584,   4.33491,   2.02697,  -0.15379,  -4.01759,   1.15757,  -2.53272,   5.86608,  -2.72017,  -4.90871,   0.85751,  -1.93850,  -1.60916,   1.24656,  -4.54717,   1.42978,  -2.00297,  10.58680,  -6.22897,   4.88350,   3.01013,   0.18147,   2.32149,   3.22356,   1.99322,  -0.10691,   1.39916,  -8.53680,  -1.61208,   3.28429,   1.99283,   4.06375,  -0.10766,   2.70659,  -0.63757,  -1.40041,   3.76119,  -0.40819,  -2.28793,  -1.43209,  -0.21046,  -0.65337,   2.83105,   0.99512,  -3.65725,   2.43597,   1.79641,  -4.36170,  -0.99232,   0.00730,  -0.27645,  -4.63552,  -2.40657,  -3.98845,  -2.15822,  -1.24956,   1.23271,   4.35325,  -1.98115,   0.85830,  -3.84935,  -6.72799,   2.85281,  -1.14253,  -2.26123,   0.98397,  -1.13400,   1.08252,   6.72224,  -1.03532,   3.98298,  -1.68253,   1.95114,   0.92767,  -0.71590,  -2.30127,   2.24291,  -2.28904,   2.43404,   4.38280,   1.16217,   3.78564,  -1.90742,   5.19605,   2.98189,   3.19676,   2.89506,  -1.88819,  -1.40151,  -3.29272,  -3.86222,  -4.51337,   0.78573,  -1.07744,   4.15720,   0.97010,   2.52693,  -0.29500,   2.28532,   1.62738,  -0.47037,  -9.14187,  -0.39054,   3.05385,  -2.02806,  -0.62673,  -2.28960,  -2.16780,   0.79661,   3.83602,   0.92529,  -0.98321,   1.54897,  -1.79952,   3.57542,   1.41629,   1.13356,   2.37153,  -4.63689,  -0.29655,   1.46241,   3.57058,   4.78916
  -1.94087,  -4.12077,   1.16782,   2.71790,  -3.12669,   0.88603,   3.43987,   1.40643,  -0.39057,  -3.85915,   0.69202,  -1.81492,   6.00238,  -2.43476,  -6.12765,   1.15930,  -2.45323,  -1.96820,   1.42549,  -4.61039,   1.35988,  -1.96310,  10.74476,  -5.70635,   4.37638,   4.17348,   0.42403,   1.88369,   2.93554,   1.54844,  -0.37715,   1.74865,  -6.80101,  -1.82471,   2.55485,   3.12321,   3.47803,   0.10598,   3.40884,  -0.51329,  -1.09656,   3.84975,   0.11079,  -2.87095,  -1.74511,   1.29449,  -0.95904,   2.88683,   0.59597,  -3.67989,   1.12719,   2.09938,  -4.38985,  -1.65672,  -0.49711,  -0.33451,  -3.79429,  -3.03013,  -3.26635,  -1.38330,  -0.94728,   0.32186,   3.97547,  -2.00071,  -0.30408,  -3.91314,  -6.13290,   2.57644,  -0.49851,  -1.07042,   0.91402,  -0.63224,   2.30907,   5.45627,  -0.57010,   3.94288,  -2.09725,   1.51892,   0.74182,  -1.20355,  -2.23083,   2.20912,  -3.69057,   2.47696,   4.29906,   1.14761,   2.75458,  -1.77620,   5.30610,   1.87502,   3.90348,   3.04807,  -2.13441,  -1.89418,  -2.88425,  -4.32032,  -4.93596,   0.69789,  -1.66591,   3.83854,   0.44335,   1.64330,   0.21899,   1.99576,   0.81014,   0.11500,  -8.03147,  -0.82904,   2.54501,  -2.37924,  -0.30583,  -1.26290,  -1.19807,   0.83391,   3.70324,   0.92415,  -1.52946,   1.74327,  -1.74861,   3.04822,   1.46004,   1.10702,   2.88372,  -4.99520,  -0.33169,   1.14054,   3.86446,   5.07303
