   0.98265,   0.00000,   0.00000,   0.00066,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00031,   0.00000,   0.00126,   0.00000,   0.00004,   0.00000,   0.01507
   0.00000,   0.99986,   0.00012,   0.00002,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.06607,   0.93392,   0.00001,   0.00001,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.99862,   0.00000,   0.00129,   0.00000,   0.00000,   0.00006,   0.00000,   0.00000,   0.00003,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00002,   0.00061,   0.99903,   0.00000,   0.00001,   0.00031,   0.00000,   0.00001,   0.00000,   0.00001,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00003,   0.00000,   0.00238,   0.00003,   0.99415,   0.00007,   0.00326,   0.00000,   0.00007,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.09943,   0.00014,   0.02958,   0.00003,   0.20220,   0.02632,   0.45457,   0.00000,   0.18754,   0.00007,   0.00001,   0.00000,   0.00008,   0.00000,   0.00003
   0.00871,   0.00001,   0.00000,   0.00040,   0.00013,   0.00089,   0.00000,   0.00004,   0.00001,   0.00857,   0.00000,   0.00000,   0.00000,   0.00050,   0.00000,   0.98073
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00009,   0.00000,   0.00000,   0.00000,   0.00009,   0.00000,   0.99982
   0.00000,   0.77693,   0.00005,   0.00002,   0.00003,   0.00024,   0.00395,   0.07514,   0.00000,   0.10280,   0.03383,   0.00001,   0.00005,   0.00105,   0.00062,   0.00527
   0.00002,   0.00003,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00002,   0.00000,   0.01445,   0.00001,   0.00014,   0.00000,   0.02393,   0.00004,   0.96137
   0.00000,   0.00950,   0.01107,   0.00084,   0.00002,   0.01353,   0.01580,   0.58719,   0.00000,   0.05511,   0.16333,   0.00132,   0.00590,   0.00467,   0.12694,   0.00477
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00019,   0.00000,   0.99981
   0.00000,   0.00000,   0.00003,   0.00001,   0.00000,   0.01331,   0.00000,   0.00041,   0.00000,   0.05323,   0.00002,   0.00009,   0.00000,   0.06985,   0.03874,   0.82430
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00001,   0.00000,   0.99999
