17
-4
-3
10
-1
2
-5
1
4
9
-2
10
-8
7
-3
13
-6
16
7
5
-3
-9
-17
-7
-15
1
-11
-7
-15
-6
-12
-6
0
14
16
4
4
-6
-2
0
-8
-3
-3
-3
-8
-7
-7
-10
5
-1
1
21
-5
14
8
6
11
2
0
10
-3
-1
1
-1
-1
2
4
7
15
-1
3
6
1
3
-3
2
-6
-3
-9
-3
-5
-4
-11
12
-1
24
-5
3
-3
7
-7
0
-5
4
-4
3
-6
5
-1
10
5
16
6
10
-12
6
2
0
-3
-3
-7
-3
-1
10
4
9
2
11
9
12
-6
11
3
1
-2
3
0
2
5
-2
-12
2
1
3
-6
0
-2
5
-6
-5
-10
2
-4
10
5
8
-7
3
-5
5
-6
4
1
13
-4
5
-4
13
7
23
-2
12
2
1
2
4
7
10
-6
10
9
1
2
5
5
7
6
6
-5
-1
-3
1
-6
6
4
12
5
8
2
13
6
17
-5
5
6
3
-1
6
6
10
-6
7
8
3
5
5
8
5
6
5
-6
0
-8
4
-11
2
5
17
-6
8
-5
22
11
31
-6
1
3
2
-6
9
-3
5
-4
10
2
4
-3
10
10
13
16
3
0
1
-4
8
-7
7
9
27
4
16
-2
31
17
43
