   0.00004,   0.00000,   0.01487,   0.00000,   0.00001,   0.00201,   0.10990,   0.81202,   0.00201,   0.00547,   0.00547,   0.00547,   0.04043,   0.00201,   0.00027,   0.00000
   0.00000,   0.00000,   0.01165,   0.23407,   0.03168,   0.63628,   0.08611,   0.00008,   0.00000,   0.00000,   0.00001,   0.00000,   0.00008,   0.00000,   0.00003,   0.00000
   0.00000,   0.00012,   0.00654,   0.01777,   0.00012,   0.00240,   0.97020,   0.00240,   0.00012,   0.00000,   0.00033,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   0.00001,   0.00000,   0.00012,   0.00247,   0.00005,   0.99735,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.79572,   0.01457,   0.01457,   0.00001,   0.00000,   0.00000,   0.00000,   0.00536,   0.00000,   0.00536,   0.01457,   0.03962,   0.00027,   0.00027,   0.10769,   0.00197
   0.71766,   0.00484,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.01314,   0.00024,   0.26401,   0.00009,   0.00000,   0.00001,   0.00000,   0.00000
   0.94551,   0.00004,   0.00012,   0.00000,   0.00000,   0.00000,   0.00000,   0.00234,   0.01732,   0.00002,   0.01732,   0.01732,   0.00002,   0.00000,   0.00000,   0.00000
   0.00017,   0.00000,   0.00046,   0.00000,   0.00000,   0.00000,   0.00000,   0.49968,   0.00000,   0.00000,   0.49968,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.03707,   0.10076,   0.10076,   0.00001,   0.00000,   0.00000,   0.01364,   0.00000,   0.00068,   0.74453,   0.00001,   0.00000,   0.00068,   0.00185,   0.00000
   0.00089,   0.00033,   0.00089,   0.00000,   0.00000,   0.97297,   0.00000,   0.00012,   0.00033,   0.00004,   0.00000,   0.00002,   0.00000,   0.00656,   0.01782,   0.00004
   0.00148,   0.00000,   0.21968,   0.00000,   0.00001,   0.00020,   0.01094,   0.59714,   0.02973,   0.00001,   0.08081,   0.02973,   0.02973,   0.00000,   0.00054,   0.00000
   0.00000,   0.00634,   0.00000,   0.00000,   0.00000,   0.00000,   0.00012,   0.00002,   0.00000,   0.00002,   0.00000,   0.00002,   0.00012,   0.04681,   0.94024,   0.00634
   0.00917,   0.00006,   0.00006,   0.00000,   0.00017,   0.00001,   0.00337,   0.02494,   0.18427,   0.18427,   0.00006,   0.06779,   0.50088,   0.02494,   0.00000,   0.00001
   0.00561,   0.04148,   0.00076,   0.00000,   0.00000,   0.83317,   0.00001,   0.00000,   0.00028,   0.00028,   0.00000,   0.00000,   0.00000,   0.11276,   0.00561,   0.00004
   0.47056,   0.47056,   0.02343,   0.00000,   0.00000,   0.00001,   0.00000,   0.00006,   0.00862,   0.02343,   0.00000,   0.00016,   0.00000,   0.00317,   0.00000,   0.00000
   0.00000,   0.03407,   0.00000,   0.00000,   0.00000,   0.00001,   0.00023,   0.00000,   0.01253,   0.00461,   0.00000,   0.01253,   0.68422,   0.25171,   0.00000,   0.00008
