000000000000000000000010100110011
000000000000000000000110111101100
000000000000000000010010111101010
000000000000000000110011100000011
000000000000000010001100000101101
000000000000000101111100110101111
000000000000010000001011001111001
000000000000101011111110000010101
000000000001110111100001011001110
000000000101000100111001010000110
000000001101110011001010000001010
000000100101100000101010101110010
000001100101111101101100001101101
000100010101001010101010100111001
001011110001011010101100011010011
100000000000000000000000000000000
